sample,fileName,individual,tissue,n.raw.reads,CPM,igRPM,immune.diversity
GTEX-QCQG-1526-SM-48U25,G33842.GTEX-QCQG-1526-SM-48U25.3,GTEX-QCQG,Artery - Aorta,80586666.0,0.29781601834725363,1.2036730741534833,3.013618587
GTEX-QCQG-1626-SM-48U26,G33843.GTEX-QCQG-1626-SM-48U26.3,GTEX-QCQG,Colon - Transverse,73946666.0,20.16318085253499,172.36747360590942,6.71348682633
GTEX-QCQG-0126-SM-48U27,G33844.GTEX-QCQG-0126-SM-48U27.3,GTEX-QCQG,Adrenal Gland,64360000.0,0.27967681789931637,3.356121814791796,2.13694205311
GTEX-QCQG-0226-SM-48U28,G33845.GTEX-QCQG-0226-SM-48U28.3,GTEX-QCQG,Spleen,61933333.0,15.839612571795547,102.49730948599198,5.86678334196
GTEX-QCQG-0426-SM-48U29,G33846.GTEX-QCQG-0426-SM-48U29.3,GTEX-QCQG,Pancreas,67480000.0,0.05927682276229994,0.19264967397747482,1.35168119469
GTEX-QCQG-0526-SM-48U2A,G33847.GTEX-QCQG-0526-SM-48U2A.3,GTEX-QCQG,Stomach,75426666.0,5.95280189104474,58.971186662287316,5.04000971526
GTEX-Q2AH-0126-SM-48U2B,G33848.GTEX-Q2AH-0126-SM-48U2B.3,GTEX-Q2AH,Adrenal Gland,71626666.0,0.02792256168952496,0.05584512337904992,0.69314718056
GTEX-QDVN-0008-SM-48U2D,G33850.GTEX-QDVN-0008-SM-48U2D.3,GTEX-QDVN,Cells - Transformed fibroblasts,68960000.0,0.0,0.0,0.0
GTEX-QDVJ-0008-SM-48U2E,G33851.GTEX-QDVJ-0008-SM-48U2E.3,GTEX-QDVJ,Cells - Transformed fibroblasts,78346666.0,0.0,0.0,0.0
GTEX-QDT8-0008-SM-48U2F,G33852.GTEX-QDT8-0008-SM-48U2F.3,GTEX-QDT8,Cells - Transformed fibroblasts,75093333.0,0.013316761422748409,0.053267045690993636,0.0
GTEX-QCQG-0008-SM-48U2G,G33853.GTEX-QCQG-0008-SM-48U2G.3,GTEX-QCQG,Cells - Transformed fibroblasts,77866666.0,0.012842465863377277,0.025684931726754553,0.0
GTEX-Q734-0008-SM-48U2I,G33855.GTEX-Q734-0008-SM-48U2I.3,GTEX-Q734,Cells - Transformed fibroblasts,76066666.0,0.0,0.0,0.0
GTEX-Q2AH-0008-SM-48U2J,G33856.GTEX-Q2AH-0008-SM-48U2J.3,GTEX-Q2AH,Cells - Transformed fibroblasts,65906666.0,0.015172972032904835,0.03034594406580967,0.0
GTEX-Q2AG-0008-SM-48U2K,G33857.GTEX-Q2AG-0008-SM-48U2K.3,GTEX-Q2AG,Cells - Transformed fibroblasts,74720000.0,0.013383297644539615,0.02676659528907923,0.0
GTEX-PX3G-0008-SM-48U2L,G33858.GTEX-PX3G-0008-SM-48U2L.3,GTEX-PX3G,Cells - Transformed fibroblasts,83706666.0,0.011946479865773175,0.02389295973154635,0.0
GTEX-NPJ8-0226-SM-48TBN,G33859.GTEX-NPJ8-0226-SM-48TBN.2,GTEX-NPJ8,Adipose - Subcutaneous,78866666.0,0.012679628171425428,0.025359256342850856,0.0
GTEX-OIZH-0926-SM-48TBR,G33863.GTEX-OIZH-0926-SM-48TBR.1,GTEX-OIZH,Spleen,63906666.0,31.311287620605963,184.51909226496028,7.017721155
GTEX-P4QS-0926-SM-48TBS,G33864.GTEX-P4QS-0926-SM-48TBS.1,GTEX-P4QS,Spleen,65120000.0,25.076781326781326,162.1007371007371,6.6948961824
GTEX-P44H-0726-SM-48TBT,G33865.GTEX-P44H-0726-SM-48TBT.1,GTEX-P44H,Heart - Left Ventricle,71493333.0,0.0,0.0,0.0
GTEX-P44H-1126-SM-48TBU,G33866.GTEX-P44H-1126-SM-48TBU.1,GTEX-P44H,Lung,56080000.0,0.891583452211127,3.3345221112696146,3.6269775148
GTEX-OHPN-0226-SM-48TBV,G33867.GTEX-OHPN-0226-SM-48TBV.1,GTEX-OHPN,Adipose - Subcutaneous,58640000.0,0.3581173260572988,2.1145975443383356,2.4648974817
GTEX-O5YT-0126-SM-48TBW,G33868.GTEX-O5YT-0126-SM-48TBW.1,GTEX-O5YT,Skin - Sun Exposed (Lower leg),59733333.0,0.0,0.0,0.0
GTEX-OXRN-2626-SM-48TBX,G33869.GTEX-OXRN-2626-SM-48TBX.1,GTEX-OXRN,Pituitary,66760000.0,0.04493708807669263,0.08987417615338526,1.09861228867
GTEX-O5YV-0226-SM-48TBY,G33870.GTEX-O5YV-0226-SM-48TBY.1,GTEX-O5YV,Adipose - Subcutaneous,77986666.0,0.23080868721840217,1.3207385990830791,2.45877201768
GTEX-OXRP-0926-SM-48TC1,G33872.GTEX-OXRP-0926-SM-48TC1.1,GTEX-OXRP,Esophagus - Mucosa,73053333.0,0.1368862937437776,0.39697025185695495,2.23235232902
GTEX-OOBK-1026-SM-48TC2,G33873.GTEX-OOBK-1026-SM-48TC2.1,GTEX-OOBK,Pancreas,65213333.0,0.07667143772577917,0.19934573808702585,1.56495725024
GTEX-OHPK-1726-SM-48TC4,G33875.GTEX-OHPK-1726-SM-48TC4.1,GTEX-OHPK,Nerve - Tibial,62626666.0,0.2554822254149694,0.8462848716870861,2.62331445005
GTEX-PW2O-0826-SM-48TC5,G33876.GTEX-PW2O-0826-SM-48TC5.1,GTEX-PW2O,Pancreas,56013333.0,0.17852892274773222,0.35705784549546443,2.30258509299
GTEX-PLZ6-0126-SM-48TC6,G33877.GTEX-PLZ6-0126-SM-48TC6.1,GTEX-PLZ6,Spleen,77106666.0,15.21269250572966,69.65675315283376,6.69036822848
GTEX-PW2O-0226-SM-48TC7,G33878.GTEX-PW2O-0226-SM-48TC7.1,GTEX-PW2O,Adrenal Gland,72240000.0,0.05537098560354374,0.12458471760797342,1.36892236074
GTEX-PVOW-1626-SM-48TC9,G33880.GTEX-PVOW-1626-SM-48TC9.1,GTEX-PVOW,Esophagus - Mucosa,64706666.0,0.0463630748646515,0.092726149729303,1.09861228867
GTEX-PVOW-2726-SM-48TCA,G33881.GTEX-PVOW-2726-SM-48TCA.1,GTEX-PVOW,Pituitary,76506666.0,0.0,0.0,0.0
GTEX-XBED-1026-SM-48TCB,G33882.GTEX-XBED-1026-SM-48TCB.1,GTEX-XBED,Esophagus - Mucosa,75706666.0,2.205882372365995,17.039450660791218,4.28893489755
GTEX-PW2O-0426-SM-48TCC,G33883.GTEX-PW2O-0426-SM-48TCC.1,GTEX-PW2O,Artery - Aorta,76653333.0,0.10436597714544259,0.2870064371499671,2.03526035947
GTEX-PW2O-1426-SM-48TCD,G33884.GTEX-PW2O-1426-SM-48TCD.1,GTEX-PW2O,Testis,66226666.0,0.0,0.0,0.0
GTEX-XBED-0926-SM-48TCE,G33885.GTEX-XBED-0926-SM-48TCE.1,GTEX-XBED,Esophagus - Muscularis,75506666.0,0.05297545517371936,0.14568250172772826,1.37300391288
GTEX-XBED-1126-SM-48TCF,G33886.GTEX-XBED-1126-SM-48TCF.1,GTEX-XBED,Esophagus - Gastroesophageal Junction,54213333.0,0.03689129388152542,0.09222823470381354,0.673011667009
GTEX-PW2O-1226-SM-48TCH,G33888.GTEX-PW2O-1226-SM-48TCH.1,GTEX-PW2O,Stomach,69240000.0,5.675909878682842,32.64009243212016,4.69392351439
GTEX-POYW-1126-SM-48TCI,G33889.GTEX-POYW-1126-SM-48TCI.1,GTEX-POYW,Artery - Aorta,63893333.0,0.23476627835332992,0.8295075168484324,2.55040705114
GTEX-PWOO-1326-SM-48TCJ,G33890.GTEX-PWOO-1326-SM-48TCJ.1,GTEX-PWOO,Colon - Transverse,71133333.0,30.028116354396047,297.5257745900927,6.77886175298
GTEX-PWOO-1526-SM-48TCK,G33891.GTEX-PWOO-1526-SM-48TCK.1,GTEX-PWOO,Uterus,72466666.0,0.344986203725724,0.9383624741339694,3.12862094998
GTEX-PWO3-1526-SM-48TCM,G33893.GTEX-PWO3-1526-SM-48TCM.1,GTEX-PWO3,Skin - Sun Exposed (Lower leg),68866666.0,0.0,0.0,0.0
GTEX-PWOO-1026-SM-48TCN,G33894.GTEX-PWOO-1026-SM-48TCN.1,GTEX-PWOO,Esophagus - Muscularis,72880000.0,0.041163556531284305,0.12349066959385291,0.99502699018
GTEX-PSDG-1626-SM-48TCQ,G33897.GTEX-PSDG-1626-SM-48TCQ.1,GTEX-PSDG,Breast - Mammary Tissue,62400000.0,0.1282051282051282,0.7051282051282052,1.91371768175
GTEX-PWCY-0826-SM-48TCR,G33898.GTEX-PWCY-0826-SM-48TCR.1,GTEX-PWCY,Esophagus - Muscularis,59320000.0,0.18543492919757248,0.5057316250842886,2.29506611058
GTEX-PWCY-0726-SM-48TCS,G33899.GTEX-PWCY-0726-SM-48TCS.1,GTEX-PWCY,Esophagus - Mucosa,65640000.0,0.6550883607556368,1.8738574040219378,3.60483207525
GTEX-PWCY-1326-SM-48TCU,G33901.GTEX-PWCY-1326-SM-48TCU.1,GTEX-PWCY,Ovary,62800000.0,0.04777070063694268,0.11146496815286625,1.07899220788
GTEX-PSDG-1026-SM-48TCV,G33902.GTEX-PSDG-1026-SM-48TCV.1,GTEX-PSDG,Artery - Aorta,62360000.0,2.758178319435536,10.904425914047467,4.98787944895
GTEX-PWCY-0426-SM-48TCW,G33903.GTEX-PWCY-0426-SM-48TCW.1,GTEX-PWCY,Artery - Coronary,58906666.0,0.0848800371760982,0.20371208922263567,1.58902691517
GTEX-PSDG-1526-SM-48TCY,G33904.GTEX-PSDG-1526-SM-48TCY.1,GTEX-PSDG,Pancreas,61706666.0,0.06482281833213935,0.16205704583034838,1.36615884757
GTEX-PSDG-0826-SM-48TCZ,G33905.GTEX-PSDG-0826-SM-48TCZ.1,GTEX-PSDG,Artery - Coronary,78466666.0,0.06372132594495604,0.21665250821285054,1.56437010289
GTEX-PSDG-1426-SM-48TD1,G33906.GTEX-PSDG-1426-SM-48TD1.1,GTEX-PSDG,Esophagus - Muscularis,68453333.0,0.46747175919103895,1.5338917098455966,3.38133272336
GTEX-PSDG-1326-SM-48TD2,G33907.GTEX-PSDG-1326-SM-48TD2.1,GTEX-PSDG,Esophagus - Mucosa,67893333.0,3.8884524935607447,16.481736137479064,5.26716711091
GTEX-PWCY-1726-SM-48TD3,G33908.GTEX-PWCY-1726-SM-48TD3.1,GTEX-PWCY,Vagina,56386666.0,2.4828564966050664,27.240482705609868,3.92156908583
GTEX-PWCY-1026-SM-48TD4,G33909.GTEX-PWCY-1026-SM-48TD4.2,GTEX-PWCY,Colon - Transverse,63253333.0,17.184865183309785,112.199621164627,6.4286149386
GTEX-PLZ6-0008-SM-48TD5,G33910.GTEX-PLZ6-0008-SM-48TD5.1,GTEX-PLZ6,Cells - Transformed fibroblasts,69146666.0,0.0,0.0,0.0
GTEX-PWCY-0926-SM-48TD7,G33912.GTEX-PWCY-0926-SM-48TD7.1,GTEX-PWCY,Stomach,59053333.0,11.616617812241012,49.00654803006631,6.15435689129
GTEX-PWCY-0226-SM-48TD8,G33913.GTEX-PWCY-0226-SM-48TD8.1,GTEX-PWCY,Adrenal Gland,65480000.0,0.06108735491753207,0.22907758094074526,1.11245658248
GTEX-PWN1-2026-SM-48TD9,G33914.GTEX-PWN1-2026-SM-48TD9.1,GTEX-PWN1,Uterus,68333333.0,0.0,0.0,0.0
GTEX-PWN1-1526-SM-48TDA,G33915.GTEX-PWN1-1526-SM-48TDA.1,GTEX-PWN1,Stomach,67493333.0,3.437376547991785,17.172066461734822,4.97745979038
GTEX-PWOO-0326-SM-48TDB,G33916.GTEX-PWOO-0326-SM-48TDB.1,GTEX-PWOO,Adrenal Gland,73640000.0,0.027159152634437807,0.13579576317218903,0.500402423538
GTEX-PWN1-2426-SM-48TDD,G33918.GTEX-PWN1-2426-SM-48TDD.1,GTEX-PWN1,Ovary,78000000.0,0.10256410256410256,0.5,1.71546899851
GTEX-PWOO-2026-SM-48TDE,G33919.GTEX-PWOO-2026-SM-48TDE.1,GTEX-PWOO,Vagina,65293333.0,0.04594649809039462,0.12252399490771898,1.03972077084
GTEX-PWN1-1426-SM-48TDF,G33920.GTEX-PWN1-1426-SM-48TDF.1,GTEX-PWN1,Colon - Transverse,62533333.0,11.289978738219503,51.58848641571688,6.16585435017
GTEX-O5YT-0926-SM-48TDG,G33921.GTEX-O5YT-0926-SM-48TDG.1,GTEX-O5YT,Spleen,59866666.0,13.41314046117083,55.373051841570735,6.26519835582
GTEX-NL3H-0011-R1a-SM-48TDJ,G33924.GTEX-NL3H-0011-R1a-SM-48TDJ.1,GTEX-NL3H,Brain - Hippocampus,65626666.0,0.015237708403471235,0.259041042859011,0.0
GTEX-OOBJ-0526-SM-48TDK,G33925.GTEX-OOBJ-0526-SM-48TDK.1,GTEX-OOBJ,Lung,61520000.0,3.8198959687906373,24.219765929778934,4.68685672767
GTEX-OXRO-1226-SM-48TDL,G33926.GTEX-OXRO-1226-SM-48TDL.1,GTEX-OXRO,Thyroid,71066666.0,0.014071294691100326,0.028142589382200652,0.0
GTEX-OXRN-0126-SM-48TDM,G33927.GTEX-OXRN-0126-SM-48TDM.1,GTEX-OXRN,Skin - Sun Exposed (Lower leg),71533333.0,0.08387698081955723,0.19571295524563354,1.77213938844
GTEX-OHPL-2426-SM-48TDN,G33928.GTEX-OHPL-2426-SM-48TDN.1,GTEX-OHPL,Ovary,60226666.0,0.7139694566523075,2.158512310809302,3.6660473907
GTEX-N7MT-0326-SM-48TDP,G33930.GTEX-N7MT-0326-SM-48TDP.1,GTEX-N7MT,Esophagus - Mucosa,56413333.0,0.12408414159822821,0.26589458913906044,1.93380999892
GTEX-PWN1-0726-SM-48TDR,G33932.GTEX-PWN1-0726-SM-48TDR.1,GTEX-PWN1,Esophagus - Muscularis,67813333.0,0.0589854505455439,0.13271726372747378,1.36892236074
GTEX-PWN1-2526-SM-48TDS,G33933.GTEX-PWN1-2526-SM-48TDS.1,GTEX-PWN1,Vagina,61506666.0,0.04877520104893996,0.11380880244752659,1.07899220788
GTEX-PWN1-0626-SM-48TDT,G33934.GTEX-PWN1-0626-SM-48TDT.1,GTEX-PWN1,Esophagus - Mucosa,65920000.0,0.5157766990291263,1.1984223300970873,3.4897242053
GTEX-PWOO-0008-SM-48TDU,G33935.GTEX-PWOO-0008-SM-48TDU.1,GTEX-PWOO,Cells - Transformed fibroblasts,53053333.0,0.03769791428561142,0.22618748571366853,0.450561208866
GTEX-P4PP-0008-SM-48TDV,G33936.GTEX-P4PP-0008-SM-48TDV.1,GTEX-P4PP,Cells - Transformed fibroblasts,73773333.0,0.04066510049098636,0.09488523447896817,1.07899220788
GTEX-P44H-0008-SM-48TDW,G33937.GTEX-P44H-0008-SM-48TDW.1,GTEX-P44H,Cells - Transformed fibroblasts,70560000.0,0.04251700680272109,0.0992063492063492,1.07899220788
GTEX-P4PQ-0008-SM-48TDX,G33938.GTEX-P4PQ-0008-SM-48TDX.1,GTEX-P4PQ,Cells - Transformed fibroblasts,53413333.0,0.0,0.0,0.0
GTEX-P4QS-0008-SM-48TDY,G33939.GTEX-P4QS-0008-SM-48TDY.1,GTEX-P4QS,Cells - Transformed fibroblasts,53386666.0,0.0,0.0,0.0
GTEX-P4QT-0008-SM-48TDZ,G33940.GTEX-P4QT-0008-SM-48TDZ.1,GTEX-P4QT,Cells - Transformed fibroblasts,74333333.0,0.013452914858533251,0.053811659434133005,0.0
GTEX-P78B-0008-SM-48TE1,G33941.GTEX-P78B-0008-SM-48TE1.1,GTEX-P78B,Cells - Transformed fibroblasts,89373333.0,0.033567059650779725,0.15664627837030537,0.796311640174
GTEX-P4QR-0008-SM-48TE2,G33942.GTEX-P4QR-0008-SM-48TE2.1,GTEX-P4QR,Cells - Transformed fibroblasts,71706666.0,0.013945704852600454,0.027891409705200907,0.0
GTEX-POYW-0008-SM-48TE4,G33944.GTEX-POYW-0008-SM-48TE4.1,GTEX-POYW,Cells - Transformed fibroblasts,54400000.0,0.01838235294117647,0.03676470588235294,0.0
GTEX-PSDG-0008-SM-48TE5,G33945.GTEX-PSDG-0008-SM-48TE5.1,GTEX-PSDG,Cells - Transformed fibroblasts,68666666.0,0.029126213875011787,0.07281553468752947,0.673011667009
GTEX-PLZ4-0008-SM-48TE6,G33946.GTEX-PLZ4-0008-SM-48TE6.1,GTEX-PLZ4,Cells - Transformed fibroblasts,65106666.0,0.015359410355922695,0.04607823106776809,0.0
GTEX-PVOW-0008-SM-48TE8,G33948.GTEX-PVOW-0008-SM-48TE8.1,GTEX-PVOW,Cells - Transformed fibroblasts,65013333.0,0.0,0.0,0.0
GTEX-PWCY-0008-SM-48TE9,G33949.GTEX-PWCY-0008-SM-48TE9.1,GTEX-PWCY,Cells - Transformed fibroblasts,65680000.0,0.015225334957369063,0.030450669914738125,0.0
GTEX-PWN1-0008-SM-48TEA,G33950.GTEX-PWN1-0008-SM-48TEA.1,GTEX-PWN1,Cells - Transformed fibroblasts,54506666.0,0.0,0.0,0.0
GTEX-PW2O-0008-SM-48TEB,G33951.GTEX-PW2O-0008-SM-48TEB.1,GTEX-PW2O,Cells - Transformed fibroblasts,72600000.0,0.0,0.0,0.0
GTEX-PWCY-2126-SM-48TEC,G33952.GTEX-PWCY-2126-SM-48TEC.1,GTEX-PWCY,Nerve - Tibial,67733333.0,0.11811023680172361,0.29527559200430903,2.02532622077
GTEX-S32W-0126-SM-4AD61,G33956.GTEX-S32W-0126-SM-4AD61.3,GTEX-S32W,Adrenal Gland,77506666.0,0.12902116057991708,0.4515740620297098,2.14605587981
GTEX-S32W-0426-SM-4AD6H,G33957.GTEX-S32W-0426-SM-4AD6H.3,GTEX-S32W,Artery - Aorta,69866666.0,0.1431297723581085,0.45801527154594723,2.25545104102
GTEX-S33H-0126-SM-4AD62,G33959.GTEX-S33H-0126-SM-4AD62.3,GTEX-S33H,Testis,73240000.0,0.027307482250136537,0.15019115237575095,0.474139313058
GTEX-S33H-0326-SM-4AD6N,G33960.GTEX-S33H-0326-SM-4AD6N.3,GTEX-S33H,Breast - Mammary Tissue,76280000.0,0.026219192448872573,0.17042475091767173,0.429323021931
GTEX-S32W-0826-SM-4AD5Z,G33961.GTEX-S32W-0826-SM-4AD5Z.3,GTEX-S32W,Pancreas,76253333.0,0.3409687023123304,1.0360202877951576,3.13630096145
GTEX-S32W-0926-SM-4AD5X,G33962.GTEX-S32W-0926-SM-4AD5X.3,GTEX-S32W,Esophagus - Mucosa,67080000.0,0.05963029218843172,0.40250447227191416,0.852019419363
GTEX-S32W-1026-SM-4AD5W,G33963.GTEX-S32W-1026-SM-4AD5W.3,GTEX-S32W,Esophagus - Muscularis,73560000.0,0.0,0.0,0.0
GTEX-S32W-1126-SM-4AD5V,G33964.GTEX-S32W-1126-SM-4AD5V.3,GTEX-S32W,Bladder,63373333.0,0.2840311397224445,0.9309909579791235,2.68719525253
GTEX-S32W-1226-SM-4AD67,G33965.GTEX-S32W-1226-SM-4AD67.3,GTEX-S32W,Ovary,73013333.0,0.02739225724704281,0.05478451449408562,0.69314718056
GTEX-S33H-0726-SM-4AD6M,G33966.GTEX-S33H-0726-SM-4AD6M.3,GTEX-S33H,Artery - Aorta,56413333.0,0.4786102604503088,1.772630594260403,3.10440095844
GTEX-S33H-0826-SM-4AD5Y,G33967.GTEX-S33H-0826-SM-4AD5Y.3,GTEX-S33H,Esophagus - Mucosa,69040000.0,0.014484356894553883,0.043453070683661645,0.0
GTEX-S32W-1326-SM-4AD5Q,G33968.GTEX-S32W-1326-SM-4AD5Q.3,GTEX-S32W,Fallopian Tube,62440000.0,1.0409993593850095,5.445227418321589,3.8007009631
GTEX-S32W-1426-SM-4AD66,G33969.GTEX-S32W-1426-SM-4AD66.3,GTEX-S32W,Uterus,78133333.0,0.012798634866888373,0.025597269733776747,0.0
GTEX-S32W-1526-SM-4AD6Z,G33970.GTEX-S32W-1526-SM-4AD6Z.3,GTEX-S32W,Cervix - Ectocervix,70120000.0,0.47062179121505987,3.0233884768967485,2.15360261713
GTEX-S32W-1626-SM-4AD6G,G33971.GTEX-S32W-1626-SM-4AD6G.3,GTEX-S32W,Cervix - Endocervix,75800000.0,0.38258575197889183,1.5303430079155673,3.14643144879
GTEX-S32W-1926-SM-4AD63,G33972.GTEX-S32W-1926-SM-4AD63.3,GTEX-S32W,Liver,80066666.0,0.9492090004097335,2.7601998564546197,4.18372633938
GTEX-S32W-2026-SM-4AD6E,G33973.GTEX-S32W-2026-SM-4AD6E.3,GTEX-S32W,Breast - Mammary Tissue,81106666.0,1.1959559526216994,6.9784646307616685,3.99672668073
GTEX-S33H-1226-SM-4AD69,G33974.GTEX-S33H-1226-SM-4AD69.3,GTEX-S33H,Pancreas,62080000.0,0.01610824742268041,0.06443298969072164,0.0
GTEX-S33H-1326-SM-4AD6A,G33975.GTEX-S33H-1326-SM-4AD6A.3,GTEX-S33H,Adrenal Gland,66253333.0,0.015093580273161503,0.030187160546323005,0.0
GTEX-S33H-1626-SM-4AD68,G33976.GTEX-S33H-1626-SM-4AD68.3,GTEX-S33H,Liver,68586666.0,0.14580093454316617,0.379082429812232,2.24838629468
GTEX-S33H-1826-SM-4AD65,G33977.GTEX-S33H-1826-SM-4AD65.3,GTEX-S33H,Prostate,97200000.0,0.1748971193415638,0.668724279835391,2.70917980404
GTEX-S341-0126-SM-4AD64,G33978.GTEX-S341-0126-SM-4AD64.3,GTEX-S341,Adrenal Gland,92253333.0,0.09755745085112534,0.22763405198595915,2.17760449655
GTEX-S341-0426-SM-4AD5L,G33979.GTEX-S341-0426-SM-4AD5L.3,GTEX-S341,Esophagus - Muscularis,59600000.0,0.03355704697986577,0.06711409395973154,0.69314718056
GTEX-S341-1526-SM-4AD6K,G33980.GTEX-S341-1526-SM-4AD6K.3,GTEX-S341,Breast - Mammary Tissue,70853333.0,10.980429106983577,37.09070397577486,6.47477133536
GTEX-S341-0526-SM-4AD5U,G33981.GTEX-S341-0526-SM-4AD5U.3,GTEX-S341,Esophagus - Mucosa,76333333.0,3.9039301480520967,14.109170367288954,5.40540242788
GTEX-S341-0626-SM-4AD5T,G33982.GTEX-S341-0626-SM-4AD5T.3,GTEX-S341,Stomach,85106666.0,14.417202055594563,95.5506822462062,6.30999439645
GTEX-S341-0726-SM-4AD5R,G33983.GTEX-S341-0726-SM-4AD5R.3,GTEX-S341,Ovary,79920000.0,0.06256256256256257,0.13763763763763764,1.59416669912
GTEX-S341-0826-SM-4AD73,G33984.GTEX-S341-0826-SM-4AD73.3,GTEX-S341,Fallopian Tube,73360000.0,1.4585605234460197,18.606870229007633,3.05032707982
GTEX-S341-1026-SM-4AD71,G33985.GTEX-S341-1026-SM-4AD71.3,GTEX-S341,Uterus,66266666.0,0.060362173645494704,0.1810865209364841,1.30860538725
GTEX-S341-1126-SM-4AD6T,G33986.GTEX-S341-1126-SM-4AD6T.3,GTEX-S341,Cervix - Ectocervix,85840000.0,3.8793103448275863,19.93243243243243,4.69554377108
GTEX-S341-1226-SM-4AD5S,G33987.GTEX-S341-1226-SM-4AD5S.3,GTEX-S341,Vagina,91506666.0,0.7431152611329976,2.7648258980389473,4.04163205901
GTEX-S341-1326-SM-4AD72,G33988.GTEX-S341-1326-SM-4AD72.3,GTEX-S341,Cervix - Endocervix,58293333.0,2.693275404238766,24.599725666741342,3.46173528405
GTEX-S341-1426-SM-4AD6U,G33989.GTEX-S341-1426-SM-4AD6U.3,GTEX-S341,Colon - Transverse,80893333.0,0.08653370729575452,0.2472391637021558,1.92067659202
GTEX-S3XE-0126-SM-4AD4R,G33990.GTEX-S3XE-0126-SM-4AD4R.3,GTEX-S3XE,Adrenal Gland,98400000.0,0.02032520325203252,0.04065040650406504,0.69314718056
GTEX-S3XE-0226-SM-4AD6I,G33991.GTEX-S3XE-0226-SM-4AD6I.3,GTEX-S3XE,Artery - Coronary,60840000.0,2.15318869165023,8.284023668639053,4.65179006722
GTEX-S3XE-0326-SM-4AD6L,G33992.GTEX-S3XE-0326-SM-4AD6L.3,GTEX-S3XE,Artery - Aorta,74213333.0,0.41771469824701174,1.6573841253026595,3.29015071527
GTEX-S3XE-0526-SM-4AD4G,G33993.GTEX-S3XE-0526-SM-4AD4G.3,GTEX-S3XE,Pancreas,98266666.0,0.02035278168488997,0.04070556336977994,0.69314718056
GTEX-S3XE-0626-SM-4AD6B,G33994.GTEX-S3XE-0626-SM-4AD6B.3,GTEX-S3XE,Spleen,80480000.0,19.495526838966203,103.88916500994036,6.67842910791
GTEX-S3XE-0826-SM-4AD4U,G33995.GTEX-S3XE-0826-SM-4AD4U.3,GTEX-S3XE,Esophagus - Muscularis,74413333.0,0.1075076156043165,0.645045693625899,1.4806631442
GTEX-S3XE-0926-SM-4AD4S,G33996.GTEX-S3XE-0926-SM-4AD4S.3,GTEX-S3XE,Esophagus - Mucosa,74733333.0,2.4353256130032364,17.27475476036911,4.48935382883
GTEX-S3XE-1026-SM-4AD4O,G33997.GTEX-S3XE-1026-SM-4AD4O.3,GTEX-S3XE,Stomach,69280000.0,13.221709006928407,274.465935334873,5.77729651889
GTEX-S3XE-1126-SM-4AD4N,G33998.GTEX-S3XE-1126-SM-4AD4N.3,GTEX-S3XE,Colon - Transverse,70480000.0,9.023836549375709,53.6322360953462,6.00342057131
GTEX-S3XE-1226-SM-4AD4L,G33999.GTEX-S3XE-1226-SM-4AD4L.3,GTEX-S3XE,Bladder,87760000.0,0.034184138559708296,0.33044667274384687,0.57572951428
GTEX-S3XE-1326-SM-4AD4H,G34000.GTEX-S3XE-1326-SM-4AD4H.3,GTEX-S3XE,Prostate,72640000.0,0.8122246696035242,2.6018722466960353,3.96340404019
GTEX-S3XE-1526-SM-4AD5A,G34001.GTEX-S3XE-1526-SM-4AD5A.3,GTEX-S3XE,Testis,69973333.0,0.014291158604664437,0.028582317209328873,0.0
GTEX-S4UY-0726-SM-4AD6X,G34002.GTEX-S4UY-0726-SM-4AD6X.3,GTEX-S4UY,Breast - Mammary Tissue,69440000.0,5.040322580645161,18.72119815668203,5.60025366565
GTEX-S4UY-1426-SM-4AD6Y,G34003.GTEX-S4UY-1426-SM-4AD6Y.3,GTEX-S4UY,Cervix - Ectocervix,75560000.0,0.8734780307040763,3.4542085759661196,3.79984658502
GTEX-S4UY-1626-SM-4AD55,G34004.GTEX-S4UY-1626-SM-4AD55.3,GTEX-S4UY,Stomach,73866666.0,9.219314162629189,60.2707586667036,5.89491217966
GTEX-S4UY-0826-SM-4AD4Z,G34005.GTEX-S4UY-0826-SM-4AD4Z.3,GTEX-S4UY,Colon - Transverse,83786666.0,7.84134315596231,33.358529864405874,6.15112973701
GTEX-S4UY-0926-SM-4AD6O,G34006.GTEX-S4UY-0926-SM-4AD6O.3,GTEX-S4UY,Bladder,75280000.0,3.6663124335812967,39.811370882040386,4.67096807174
GTEX-S4P3-0326-SM-4AD6P,G34007.GTEX-S4P3-0326-SM-4AD6P.3,GTEX-S4P3,Artery - Aorta,61426666.0,0.14651617263421068,0.6023442652739772,2.10883407434
GTEX-S4P3-0426-SM-4AD56,G34008.GTEX-S4P3-0426-SM-4AD56.3,GTEX-S4P3,Esophagus - Mucosa,97120000.0,0.43245469522240526,1.5341845140032948,3.47491180319
GTEX-S4UY-1226-SM-4AD51,G34010.GTEX-S4UY-1226-SM-4AD51.3,GTEX-S4UY,Uterus,60893333.0,0.016422159056394565,0.03284431811278913,0.0
GTEX-S4UY-1326-SM-4AD4X,G34011.GTEX-S4UY-1326-SM-4AD4X.3,GTEX-S4UY,Vagina,90453333.0,0.29849646336415264,0.9618219375067141,3.15371716081
GTEX-S4P3-0526-SM-4AD58,G34012.GTEX-S4P3-0526-SM-4AD58.3,GTEX-S4P3,Esophagus - Muscularis,77066666.0,0.025951557317920045,0.12975778658960024,0.500402423538
