sample,fileName,individual,tissue,n.raw.reads,CPM,igRPM,immune.diversity
GTEX-RVPU-0011-R7A-SM-2XCAB,G19305.GTEX-RVPU-0011-R7A-SM-2XCAB.1,GTEX-RVPU,Brain - Putamen (basal ganglia),65346666.0,2.9075699133602315,0.19893899407201585,0.69314718056
GTEX-RVPU-0011-R5A-SM-2XCAD,G19307.GTEX-RVPU-0011-R5A-SM-2XCAD.1,GTEX-RVPU,Brain - Caudate (basal ganglia),79293333.0,2.4592231480545785,0.151336809111051,0.650244827734
GTEX-RVPU-0011-R3A-SM-2XCAE,G19308.GTEX-RVPU-0011-R3A-SM-2XCAE.1,GTEX-RVPU,Brain - Anterior cingulate cortex (BA24),105386666.0,2.599949409159599,0.33211032598754003,0.69314718056
GTEX-RVPU-0011-R10A-SM-2XCAH,G19311.GTEX-RVPU-0011-R10A-SM-2XCAH.1,GTEX-RVPU,Brain - Frontal Cortex (BA9),80800000.0,2.202970297029703,0.024752475247524754,1.44217551428
GTEX-S33H-0005-SM-2XCAL,G19315.GTEX-S33H-0005-SM-2XCAL.1,GTEX-S33H,Whole Blood,88706666.0,2.5702690708723064,3.4946640875895394,1.86089672489
GTEX-RWS6-0005-SM-2XCAN,G19317.GTEX-RWS6-0005-SM-2XCAN.1,GTEX-RWS6,Whole Blood,106013333.0,3.622185899956565,0.8112187171777724,2.26601605065
GTEX-RWSA-0005-SM-2XCAO,G19318.GTEX-RWSA-0005-SM-2XCAO.1,GTEX-RWSA,Whole Blood,76666666.0,4.017391339281664,1.3695652293005671,1.57715862907
GTEX-RWS6-0326-SM-2XCAP,G19319.GTEX-RWS6-0326-SM-2XCAP.1,GTEX-RWS6,Heart - Left Ventricle,106000000.0,2.8867924528301887,0.8113207547169812,0.636514168295
GTEX-RVPU-2226-SM-2XCAQ,G19320.GTEX-RVPU-2226-SM-2XCAQ.1,GTEX-RVPU,Skin - Sun Exposed (Lower leg),124000000.0,4.008064516129032,0.11290322580645161,2.13737989154
GTEX-RWS6-0626-SM-2XCAS,G19322.GTEX-RWS6-0626-SM-2XCAS.1,GTEX-RWS6,Thyroid,86573333.0,2.91082705571703,0.19636531725075204,1.82846307198
GTEX-S32W-2426-SM-2XCAT,G19323.GTEX-S32W-2426-SM-2XCAT.1,GTEX-S32W,Artery - Tibial,101066666.0,3.8885224530905176,0.1286279691862003,0.989679616137
GTEX-S341-0326-SM-2XCAU,G19324.GTEX-S341-0326-SM-2XCAU.1,GTEX-S341,Lung,95533333.0,3.506629460944276,35.13956746385055,1.71057144233
GTEX-RWS6-2126-SM-2XCAV,G19325.GTEX-RWS6-2126-SM-2XCAV.1,GTEX-RWS6,Muscle - Skeletal,95400000.0,3.30188679245283,0.16771488469601678,0.0
GTEX-S32W-2326-SM-2XCAW,G19326.GTEX-S32W-2326-SM-2XCAW.1,GTEX-S32W,Muscle - Skeletal,112093333.0,3.7022719272697513,0.01784227434828796,1.36892236074
GTEX-S32W-2226-SM-2XCAY,G19328.GTEX-S32W-2226-SM-2XCAY.1,GTEX-S32W,Adipose - Subcutaneous,94813333.0,3.069188591861864,0.47461679255595834,1.45533303519
GTEX-RWSA-1126-SM-2XCAZ,G19329.GTEX-RWSA-1126-SM-2XCAZ.1,GTEX-RWSA,Lung,80466666.0,2.65948635177702,13.409279315735537,2.14010652047
GTEX-S32W-2126-SM-2XCB1,G19330.GTEX-S32W-2126-SM-2XCB1.1,GTEX-S32W,Skin - Sun Exposed (Lower leg),126720000.0,4.41919191919192,0.9075126262626263,1.50183894846
GTEX-S33H-2426-SM-2XCB2,G19331.GTEX-S33H-2426-SM-2XCB2.1,GTEX-S33H,Artery - Tibial,107946666.0,3.29792492155339,0.11116600859168731,0.280479203968
GTEX-S33H-2326-SM-2XCB3,G19332.GTEX-S33H-2326-SM-2XCB3.1,GTEX-S33H,Nerve - Tibial,98760000.0,3.0984204131227218,0.3645200486026732,1.24908284382
GTEX-RWS6-2326-SM-2XCB4,G19333.GTEX-RWS6-2326-SM-2XCB4.1,GTEX-RWS6,Artery - Tibial,107120000.0,3.4820761762509336,0.3454070201643017,1.10249986046
GTEX-RWS6-2026-SM-2XCB5,G19334.GTEX-RWS6-2026-SM-2XCB5.1,GTEX-RWS6,Skin - Sun Exposed (Lower leg),94893333.0,3.951805549922037,0.13699592573063063,1.64652629108
GTEX-S33H-1126-SM-2XCB6,G19335.GTEX-S33H-1126-SM-2XCB6.1,GTEX-S33H,Adipose - Subcutaneous,131853333.0,3.4735564856748824,0.3261199320611789,1.87783551719
GTEX-RWS6-2426-SM-2XCB9,G19338.GTEX-RWS6-2426-SM-2XCB9.1,GTEX-RWS6,Nerve - Tibial,112986666.0,3.0534576531358133,6.611399614181022,1.78032073693
GTEX-RWSA-0126-SM-2XCBB,G19340.GTEX-RWSA-0126-SM-2XCBB.1,GTEX-RWSA,Skin - Sun Exposed (Lower leg),74093333.0,1.7680403174736383,0.05398596389232483,0.69314718056
GTEX-RWSA-0526-SM-2XCBC,G19341.GTEX-RWSA-0526-SM-2XCBC.1,GTEX-RWSA,Artery - Tibial,149173333.0,4.632195219503475,0.046925277187444756,1.6618771419
GTEX-RWSA-0626-SM-2XCBD,G19342.GTEX-RWSA-0626-SM-2XCBD.1,GTEX-RWSA,Heart - Left Ventricle,114866666.0,2.594312261139363,0.06964596674199633,0.0
GTEX-RWSA-0726-SM-2XCBE,G19343.GTEX-RWSA-0726-SM-2XCBE.1,GTEX-RWSA,Muscle - Skeletal,97653333.0,2.8570453401728746,0.07168214115129076,0.0
GTEX-RWSA-0826-SM-2XCBF,G19344.GTEX-RWSA-0826-SM-2XCBF.1,GTEX-RWSA,Thyroid,116933333.0,3.0615735549075644,0.27366020602525715,1.03972077084
GTEX-S32W-0626-SM-2XCBG,G19345.GTEX-S32W-0626-SM-2XCBG.1,GTEX-S32W,Heart - Left Ventricle,125533333.0,3.56877324367704,0.12745618727418,0.387314713288
GTEX-S32W-0326-SM-2XCBI,G19347.GTEX-S32W-0326-SM-2XCBI.1,GTEX-S32W,Lung,114840000.0,3.247997213514455,19.531522117729015,2.20733455493
GTEX-S33H-0626-SM-2XCBJ,G19348.GTEX-S33H-0626-SM-2XCBJ.1,GTEX-S33H,Lung,116520000.0,4.025060075523515,13.122210779265362,2.63007241876
GTEX-S32W-0726-SM-2XCBL,G19350.GTEX-S32W-0726-SM-2XCBL.1,GTEX-S32W,Thyroid,64306666.0,2.052664338095214,0.20215633632755894,1.29454516584
GTEX-S4UY-0006-SM-3K2A7,G19351.GTEX-S4UY-0006-SM-3K2A7.1,GTEX-S4UY,Whole Blood,57773333.0,2.3886452941878913,27.486729907031673,2.18509861309
GTEX-S3XE-0006-SM-3K2AA,G19352.GTEX-S3XE-0006-SM-3K2AA.1,GTEX-S3XE,Whole Blood,70853333.0,3.4719608744446786,1.863003396043486,2.11422590487
GTEX-S4UY-0126-SM-3K2BB,G19353.GTEX-S4UY-0126-SM-3K2BB.1,GTEX-S4UY,Skin - Sun Exposed (Lower leg),77640000.0,2.988150437918599,2.6532715095311694,1.24065629767
GTEX-S7SF-2126-SM-3K2B2,G19354.GTEX-S7SF-2126-SM-3K2B2.1,GTEX-S7SF,Nerve - Tibial,95400000.0,3.542976939203354,0.041928721174004195,0.661563238158
GTEX-S7SF-2026-SM-3K2AS,G19355.GTEX-S7SF-2026-SM-3K2AS.1,GTEX-S7SF,Muscle - Skeletal,89960000.0,4.424188528234771,0.06669630947087594,1.56495725024
GTEX-S4Z8-0426-SM-3K2AH,G19356.GTEX-S4Z8-0426-SM-3K2AH.1,GTEX-S4Z8,Lung,70946666.0,3.2136816689878,13.249389337054964,0.553778216067
GTEX-S7SF-1826-SM-3K2AD,G19357.GTEX-S7SF-1826-SM-3K2AD.1,GTEX-S7SF,Adipose - Subcutaneous,93400000.0,3.201284796573876,0.1284796573875803,0.0
GTEX-S3XE-0426-SM-3K2AC,G19358.GTEX-S3XE-0426-SM-3K2AC.1,GTEX-S3XE,Heart - Left Ventricle,91386666.0,3.184271981210038,0.5690108007660548,1.33217904021
GTEX-S4Q7-1626-SM-3K2AE,G19360.GTEX-S4Q7-1626-SM-3K2AE.1,GTEX-S4Q7,Adipose - Subcutaneous,70640000.0,3.6947904869762174,0.056625141562853906,0.661563238158
GTEX-S341-1826-SM-3K2AB,G19361.GTEX-S341-1826-SM-3K2AB.1,GTEX-S341,Muscle - Skeletal,70466666.0,3.8032166868800066,0.22705771264955263,0.0
GTEX-S341-1626-SM-3K2B8,G19362.GTEX-S341-1626-SM-3K2B8.1,GTEX-S341,Adipose - Subcutaneous,77800000.0,1.8894601542416452,2.969151670951157,1.71254378866
GTEX-S7SF-1626-SM-3K2AY,G19363.GTEX-S7SF-1626-SM-3K2AY.1,GTEX-S7SF,Skin - Sun Exposed (Lower leg),84133333.0,3.9223454988999427,0.023771790902423894,0.0
GTEX-S4Z8-1726-SM-3K2AX,G19364.GTEX-S4Z8-1726-SM-3K2AX.1,GTEX-S4Z8,Adipose - Subcutaneous,72946666.0,3.495704656330695,0.15079510282210842,1.5089177598
GTEX-S341-1926-SM-3K2BA,G19365.GTEX-S341-1926-SM-3K2BA.1,GTEX-S341,Nerve - Tibial,90040000.0,3.531763660595291,0.27765437583296315,1.03619878482
GTEX-S4UY-0426-SM-3K2AF,G19366.GTEX-S4UY-0426-SM-3K2AF.1,GTEX-S4UY,Artery - Tibial,79653333.0,4.004854385691557,0.1380984270928123,1.09861228867
GTEX-S7SF-2226-SM-3K2BG,G19367.GTEX-S7SF-2226-SM-3K2BG.1,GTEX-S7SF,Artery - Tibial,97746666.0,3.6932205953704855,0.040922111860060784,1.56495725024
GTEX-S7SF-0526-SM-3K2BC,G19368.GTEX-S7SF-0526-SM-3K2BC.1,GTEX-S7SF,Heart - Left Ventricle,65066666.0,2.5819672395693365,0.21516393663077804,0.69314718056
GTEX-S7SF-0426-SM-3K2B7,G19369.GTEX-S7SF-0426-SM-3K2B7.1,GTEX-S7SF,Lung,80813333.0,3.501897391114904,14.514931589320787,2.44501761855
GTEX-S3XE-2026-SM-3K2B5,G19371.GTEX-S3XE-2026-SM-3K2B5.1,GTEX-S3XE,Muscle - Skeletal,82053333.0,2.75430615353553,0.10968475832663617,0.99502699018
GTEX-S3XE-1926-SM-3K2B3,G19373.GTEX-S3XE-1926-SM-3K2B3.1,GTEX-S3XE,Nerve - Tibial,89720000.0,3.288007133303611,0.7913508693713777,1.5825302858
GTEX-S3XE-1826-SM-3K2B4,G19375.GTEX-S3XE-1826-SM-3K2B4.1,GTEX-S3XE,Artery - Tibial,81080000.0,3.9343857918105574,0.185002466699556,1.56413150262
GTEX-S4UY-0526-SM-3K2AN,G19376.GTEX-S4UY-0526-SM-3K2AN.1,GTEX-S4UY,Muscle - Skeletal,97680000.0,4.054054054054054,0.07166257166257166,1.7782333058
GTEX-S3XE-1726-SM-3K2AM,G19377.GTEX-S3XE-1726-SM-3K2AM.1,GTEX-S3XE,Skin - Sun Exposed (Lower leg),72173333.0,3.7548494538834722,0.1801219295220854,1.07899220788
GTEX-S3XE-1626-SM-3K2AJ,G19378.GTEX-S3XE-1626-SM-3K2AJ.1,GTEX-S3XE,Adipose - Subcutaneous,94440000.0,3.1130876747141043,0.25412960609911056,2.0441956508
GTEX-S4P3-0226-SM-3K2BD,G19379.GTEX-S4P3-0226-SM-3K2BD.1,GTEX-S4P3,Thyroid,70013333.0,2.9708627069646862,0.38564083215406986,0.0
GTEX-S4Z8-1826-SM-3K2BH,G19381.GTEX-S4Z8-1826-SM-3K2BH.1,GTEX-S4Z8,Muscle - Skeletal,76520000.0,3.4370099320439103,0.15682174594877157,1.59416669912
GTEX-S4Z8-1926-SM-3K2AR,G19382.GTEX-S4Z8-1926-SM-3K2AR.1,GTEX-S4Z8,Nerve - Tibial,79773333.0,3.5600869277957834,0.7646665584350099,2.15052711122
GTEX-S4Z8-2026-SM-3K2A9,G19383.GTEX-S4Z8-2026-SM-3K2A9.1,GTEX-S4Z8,Artery - Tibial,68306666.0,3.8356432152610114,0.20495803440326013,1.58876035755
GTEX-S4Q7-1526-SM-3K2AG,G19385.GTEX-S4Q7-1526-SM-3K2AG.1,GTEX-S4Q7,Muscle - Skeletal,81160000.0,3.8812222769837357,0.25874815179891575,1.77914025828
GTEX-S4Z8-0326-SM-3K2AU,G19386.GTEX-S4Z8-0326-SM-3K2AU.1,GTEX-S4Z8,Thyroid,99066666.0,3.240242282908764,0.36339165789630995,1.27697963663
GTEX-S4Q7-0426-SM-3K2BJ,G19387.GTEX-S4Q7-0426-SM-3K2BJ.1,GTEX-S4Q7,Lung,100426666.0,3.1963622092164248,2.4893786676140377,2.29567921199
GTEX-S4Q7-0326-SM-3K2B1,G19388.GTEX-S4Q7-0326-SM-3K2B1.1,GTEX-S4Q7,Thyroid,93893333.0,3.6317807570000737,53.95484256587206,2.03841110626
GTEX-S4P3-1826-SM-3K2AL,G19389.GTEX-S4P3-1826-SM-3K2AL.1,GTEX-S4P3,Artery - Tibial,146373333.0,3.8463290304388984,0.39624704043597886,2.06785551294
GTEX-S4P3-1626-SM-3K2AZ,G19390.GTEX-S4P3-1626-SM-3K2AZ.1,GTEX-S4P3,Muscle - Skeletal,89786666.0,2.8512028723730536,0.1893376907435231,0.0
GTEX-S4P3-1526-SM-3K2AV,G19391.GTEX-S4P3-1526-SM-3K2AV.1,GTEX-S4P3,Adipose - Subcutaneous,99413333.0,3.1786480793275484,0.4727736067354265,1.37037323331
GTEX-S4Q7-0006-SM-3K2AT,G19393.GTEX-S4Q7-0006-SM-3K2AT.1,GTEX-S4Q7,Whole Blood,71480000.0,3.567431449356463,0.48964745383324004,2.18354455027
GTEX-S7SF-0001-SM-3K2BE,G19395.GTEX-S7SF-0001-SM-3K2BE.1,GTEX-S7SF,Cells - EBV-transformed lymphocytes,124013333.0,4.8059348586333055,65.38006683523295,0.0916730022305
GTEX-S4Z8-0006-SM-3K2AQ,G19397.GTEX-S4Z8-0006-SM-3K2AQ.1,GTEX-S4Z8,Whole Blood,79933333.0,3.8782318760560126,0.17514595569285218,1.03662796886
GTEX-S7SF-0006-SM-3K2B6,G19398.GTEX-S7SF-0006-SM-3K2B6.1,GTEX-S7SF,Whole Blood,75893333.0,3.491742812244127,2.279515118936732,1.90972634579
GTEX-S7SE-0226-SM-2XCD4,G19403.GTEX-S7SE-0226-SM-2XCD4.1,GTEX-S7SE,Adipose - Subcutaneous,87173333.0,2.982563486473553,0.17207097037347419,0.69314718056
GTEX-S7SE-0126-SM-2XCD5,G19404.GTEX-S7SE-0126-SM-2XCD5.1,GTEX-S7SE,Skin - Sun Exposed (Lower leg),97946666.0,4.012387721293138,0.18377348341800628,1.58902691517
GTEX-S7SE-0926-SM-2XCD6,G19405.GTEX-S7SE-0926-SM-2XCD6.1,GTEX-S7SE,Lung,65186666.0,3.3595827711145714,211.92984467099453,2.08504857775
GTEX-S7SE-0726-SM-2XCD7,G19406.GTEX-S7SE-0726-SM-2XCD7.1,GTEX-S7SE,Thyroid,75946666.0,3.2786166018136993,0.3291783736760742,0.673011667009
GTEX-S7SE-0526-SM-2XCD8,G19407.GTEX-S7SE-0526-SM-2XCD8.1,GTEX-S7SE,Artery - Tibial,72480000.0,3.2008830022075054,1.531456953642384,1.64949235898
GTEX-S7SE-0011-R6A-SM-2XCD9,G19408.GTEX-S7SE-0011-R6A-SM-2XCD9.1,GTEX-S7SE,Brain - Nucleus accumbens (basal ganglia),79933333.0,2.427022528886666,0.8381985022443641,1.26958911645
GTEX-S7SE-0011-R5A-SM-2XCDA,G19409.GTEX-S7SE-0011-R5A-SM-2XCDA.1,GTEX-S7SE,Brain - Caudate (basal ganglia),54066666.0,1.4796547654704657,0.01849568456838082,0.69314718056
GTEX-S7SE-0011-R4A-SM-2XCDB,G19410.GTEX-S7SE-0011-R4A-SM-2XCDB.1,GTEX-S7SE,Brain - Amygdala,86266666.0,3.1298300087312985,0.2434312229013232,1.36892236074
GTEX-S7SE-0011-R2A-SM-2XCDC,G19411.GTEX-S7SE-0011-R2A-SM-2XCDC.1,GTEX-S7SE,Brain - Substantia nigra,78386666.0,3.1127743078140355,0.06378635876668105,0.0
GTEX-S7SE-0011-R11A-SM-2XCDD,G19412.GTEX-S7SE-0011-R11A-SM-2XCDD.1,GTEX-S7SE,Brain - Cerebellar Hemisphere,72906666.0,1.399049025229051,0.0,0.197569560264
GTEX-S7SE-0011-R1A-SM-2XCDE,G19413.GTEX-S7SE-0011-R1A-SM-2XCDE.1,GTEX-S7SE,Brain - Hippocampus,91586666.0,2.34750329267363,0.08734895972739089,0.0
GTEX-S7SE-0011-R10A-SM-2XCDF,G19414.GTEX-S7SE-0011-R10A-SM-2XCDF.1,GTEX-S7SE,Brain - Frontal Cortex (BA9),101386666.0,2.8701999136651755,0.019726459887733166,1.05563343255
GTEX-S7SE-0011-R8A-SM-2XCDG,G19415.GTEX-S7SE-0011-R8A-SM-2XCDG.1,GTEX-S7SE,Brain - Hypothalamus,73506666.0,2.2991112125803665,0.326501000603129,0.69314718056
GTEX-S95S-1526-SM-2XCDH,G19416.GTEX-S95S-1526-SM-2XCDH.1,GTEX-S95S,Nerve - Tibial,101240000.0,3.3682338996444092,0.2074278941129988,1.78123148843
GTEX-S7SE-0011-R7A-SM-2XCDI,G19417.GTEX-S7SE-0011-R7A-SM-2XCDI.1,GTEX-S7SE,Brain - Putamen (basal ganglia),88973333.0,1.7308556935818062,0.0,0.860851390631
GTEX-S95S-1626-SM-2XCDJ,G19418.GTEX-S95S-1626-SM-2XCDJ.1,GTEX-S95S,Artery - Tibial,62320000.0,2.7439024390243905,0.0,0.69314718056
GTEX-S95S-1326-SM-2XCDK,G19419.GTEX-S95S-1326-SM-2XCDK.1,GTEX-S95S,Adipose - Subcutaneous,82520000.0,2.9205041202132818,0.46049442559379544,1.09130025223
GTEX-S7SE-2526-SM-2XCDL,G19420.GTEX-S7SE-2526-SM-2XCDL.1,GTEX-S7SE,Brain - Cerebellum,99040000.0,3.1906300484652665,0.11106623586429726,0.0
GTEX-S95S-1426-SM-2XCDM,G19421.GTEX-S95S-1426-SM-2XCDM.1,GTEX-S95S,Muscle - Skeletal,74813333.0,3.221350932192795,0.026733202756786683,0.582584245216
GTEX-SIU8-0626-SM-2XCDN,G19422.GTEX-SIU8-0626-SM-2XCDN.1,GTEX-SIU8,Thyroid,101693333.0,3.5203881064651505,8.653467971199252,2.17675143254
GTEX-SIU8-0526-SM-2XCDP,G19424.GTEX-SIU8-0526-SM-2XCDP.1,GTEX-SIU8,Muscle - Skeletal,100653333.0,2.8016955980980778,0.3079878139753206,0.0
GTEX-SIU8-0826-SM-2XCDQ,G19425.GTEX-SIU8-0826-SM-2XCDQ.1,GTEX-SIU8,Heart - Left Ventricle,57040000.0,1.8583450210378682,0.5610098176718092,0.0
GTEX-SIU8-0326-SM-2XCDR,G19426.GTEX-SIU8-0326-SM-2XCDR.1,GTEX-SIU8,Nerve - Tibial,113533333.0,3.1268350062443777,1.4885496226909853,2.06528574434
GTEX-SIU8-0226-SM-2XCDS,G19427.GTEX-SIU8-0226-SM-2XCDS.1,GTEX-SIU8,Adipose - Subcutaneous,107800000.0,2.5974025974025974,0.5658627087198516,1.32999268531
GTEX-SIU8-0126-SM-2XCDT,G19428.GTEX-SIU8-0126-SM-2XCDT.1,GTEX-SIU8,Skin - Sun Exposed (Lower leg),92426666.0,3.6785920634635896,0.3462204295024555,1.53177807879
GTEX-SJXC-0226-SM-2XCDU,G19429.GTEX-SJXC-0226-SM-2XCDU.1,GTEX-SJXC,Adipose - Subcutaneous,91640000.0,2.815364469663902,3.92841553906591,2.59699456207
GTEX-SE5C-0626-SM-2XCDV,G19430.GTEX-SE5C-0626-SM-2XCDV.1,GTEX-SE5C,Heart - Left Ventricle,125733333.0,3.213149531318,0.25450689356974254,1.09861228867
GTEX-SIU7-0426-SM-2XCDX,G19432.GTEX-SIU7-0426-SM-2XCDX.1,GTEX-SIU7,Heart - Left Ventricle,78026666.0,1.4354067108288338,0.3460355463605224,0.621086374555
GTEX-SE5C-0526-SM-2XCE1,G19435.GTEX-SE5C-0526-SM-2XCE1.1,GTEX-SE5C,Lung,61720000.0,1.7336357744653272,22.067401166558653,2.18960242681
GTEX-SIU7-1826-SM-2XCE2,G19436.GTEX-SIU7-1826-SM-2XCE2.1,GTEX-SIU7,Muscle - Skeletal,75826666.0,1.846316175895166,0.05275189073986188,1.58364928887
GTEX-SIU8-0006-SM-2XCE5,G19439.GTEX-SIU8-0006-SM-2XCE5.1,GTEX-SIU8,Whole Blood,98253333.0,3.57239789514316,6.9921292135708,2.35573423765
GTEX-SIU7-0006-SM-2XCE6,G19440.GTEX-SIU7-0006-SM-2XCE6.1,GTEX-SIU7,Whole Blood,129466666.0,5.213697246208533,1.7378990820695113,2.59919090826
GTEX-SJXC-0005-SM-2XCE7,G19441.GTEX-SJXC-0005-SM-2XCE7.1,GTEX-SJXC,Whole Blood,80400000.0,3.9925373134328357,14.639303482587065,2.61215007878
GTEX-S7SE-0005-SM-2XCEA,G19444.GTEX-S7SE-0005-SM-2XCEA.1,GTEX-S7SE,Whole Blood,96640000.0,5.184188741721854,11.910182119205299,2.55090212444
GTEX-S95S-0005-SM-2XCEC,G19446.GTEX-S95S-0005-SM-2XCEC.1,GTEX-S95S,Whole Blood,85746666.0,3.347068911110783,0.37319235245834514,1.75054437433
GTEX-OIZI-0005-SM-2XCED,G19447.GTEX-OIZI-0005-SM-2XCED.2,GTEX-OIZI,Whole Blood,114480000.0,1.4587700908455625,3.074772886093641,0.685545752541
GTEX-OIZI-0226-SM-2XCEE,G19448.GTEX-OIZI-0226-SM-2XCEE.2,GTEX-OIZI,Adipose - Subcutaneous,77813333.0,2.0947566916327824,0.29557916507701837,0.636514168295
GTEX-OIZI-0426-SM-2XCEF,G19449.GTEX-OIZI-0426-SM-2XCEF.2,GTEX-OIZI,Nerve - Tibial,104880000.0,2.059496567505721,0.13348588863463004,0.0396298378521
GTEX-OIZI-0526-SM-2XCEG,G19450.GTEX-OIZI-0526-SM-2XCEG.2,GTEX-OIZI,Artery - Tibial,108600000.0,2.255985267034991,0.11049723756906077,0.636514168295
GTEX-OIZI-0626-SM-2XCEH,G19451.GTEX-OIZI-0626-SM-2XCEH.2,GTEX-OIZI,Muscle - Skeletal,112826666.0,2.0828409482559733,0.12408414159822821,1.33217904021
GTEX-OIZI-0726-SM-2XCEI,G19452.GTEX-OIZI-0726-SM-2XCEI.2,GTEX-OIZI,Thyroid,122373333.0,2.181847903088494,3.914251481570744,1.66728675695
GTEX-P44H-2426-SM-2XCEJ,G19453.GTEX-P44H-2426-SM-2XCEJ.2,GTEX-P44H,Brain - Cerebellum,106960000.0,2.2531787584143603,0.05609573672400898,1.00424247305
GTEX-P44H-0011-R10A-SM-2XCEK,G19454.GTEX-P44H-0011-R10A-SM-2XCEK.2,GTEX-P44H,Brain - Frontal Cortex (BA9),76120000.0,1.7997898055701524,0.0788229111928534,0.812244302554
GTEX-P44H-0011-R8A-SM-2XCEL,G19455.GTEX-P44H-0011-R8A-SM-2XCEL.2,GTEX-P44H,Brain - Hypothalamus,136946666.0,2.015383127326371,0.15334436838352822,0.550081154966
GTEX-POYW-0726-SM-2XCEO,G19458.GTEX-POYW-0726-SM-2XCEO.2,GTEX-POYW,Adipose - Subcutaneous,144946666.0,2.5319657921624774,0.2759635740776542,1.9469153385
GTEX-POYW-1226-SM-2XCEP,G19459.GTEX-POYW-1226-SM-2XCEP.2,GTEX-POYW,Lung,144333333.0,1.2609699798174827,1.35103926409016,2.41930926029
GTEX-P44H-0011-R11A-SM-2XCER,G19461.GTEX-P44H-0011-R11A-SM-2XCER.2,GTEX-P44H,Brain - Cerebellar Hemisphere,184840000.0,2.1045228305561565,0.037870590781216185,1.07899220788
GTEX-P44H-0326-SM-2XCES,G19462.GTEX-P44H-0326-SM-2XCES.2,GTEX-P44H,Adipose - Subcutaneous,126093333.0,1.895421385998259,1.6971555506427924,0.885574151577
GTEX-P44H-0226-SM-2XCEU,G19464.GTEX-P44H-0226-SM-2XCEU.2,GTEX-P44H,Skin - Sun Exposed (Lower leg),131306666.0,2.360885470963066,0.5331031708626278,1.7099586821
GTEX-P44H-0011-R4A-SM-2XCEW,G19466.GTEX-P44H-0011-R4A-SM-2XCEW.2,GTEX-P44H,Brain - Amygdala,99200000.0,1.4213709677419355,0.21169354838709678,0.0
GTEX-P44H-0011-R5A-SM-2XCEX,G19467.GTEX-P44H-0011-R5A-SM-2XCEX.2,GTEX-P44H,Brain - Caudate (basal ganglia),135933333.0,1.5375183951385933,0.16920058893869688,0.0621776517174
GTEX-P44H-0426-SM-2XCEZ,G19469.GTEX-P44H-0426-SM-2XCEZ.2,GTEX-P44H,Muscle - Skeletal,140280000.0,1.9674935842600514,0.0427715996578272,1.58902691517
GTEX-P44H-0526-SM-2XCF1,G19470.GTEX-P44H-0526-SM-2XCF1.2,GTEX-P44H,Nerve - Tibial,158693333.0,2.161401449675268,0.5482271898593245,1.77113875243
GTEX-POYW-0006-SM-2XCF4,G19473.GTEX-POYW-0006-SM-2XCF4.2,GTEX-POYW,Whole Blood,69133333.0,1.4320154360270754,37.44937337246564,2.39843127896
GTEX-PVOW-0726-SM-2XCF5,G19474.GTEX-PVOW-0726-SM-2XCF5.2,GTEX-PVOW,Artery - Tibial,126813333.0,2.53916518383757,0.039428030804931215,1.33217904021
GTEX-PVOW-0626-SM-2XCF6,G19475.GTEX-PVOW-0626-SM-2XCF6.2,GTEX-PVOW,Nerve - Tibial,160453333.0,1.7762173877684424,0.012464683422936437,1.02965301406
GTEX-PVOW-2526-SM-2XCF7,G19476.GTEX-PVOW-2526-SM-2XCF7.2,GTEX-PVOW,Brain - Cortex,141466666.0,2.035815278208366,0.09189443964134986,1.07899220788
GTEX-PVOW-1026-SM-2XCF9,G19478.GTEX-PVOW-1026-SM-2XCF9.2,GTEX-PVOW,Lung,132493333.0,2.3246452710190333,1.720841304520583,2.46371368861
GTEX-PVOW-0126-SM-2XCFA,G19479.GTEX-PVOW-0126-SM-2XCFA.2,GTEX-PVOW,Skin - Sun Exposed (Lower leg),156653333.0,2.63639459238317,0.16597157240184607,1.24245332489
GTEX-OIZI-0008-SM-2XCFD,G19482.GTEX-OIZI-0008-SM-2XCFD.2,GTEX-OIZI,Cells - Transformed fibroblasts,157600000.0,2.246192893401015,0.31091370558375636,1.06085694716
GTEX-SJXC-0526-SM-2XCFG,G19485.GTEX-SJXC-0526-SM-2XCFG.2,GTEX-SJXC,Muscle - Skeletal,149653333.0,2.1984141175125047,0.09354953691542574,2.15659308296
GTEX-SJXC-0426-SM-2XCFH,G19486.GTEX-SJXC-0426-SM-2XCFH.2,GTEX-SJXC,Artery - Tibial,131173333.0,2.279426718538897,3.1027647974760235,1.46334778571
GTEX-SJXC-0726-SM-2XCFJ,G19488.GTEX-SJXC-0726-SM-2XCFJ.2,GTEX-SJXC,Thyroid,125920000.0,2.2871664548919948,3.851651842439644,1.05639809643
GTEX-SNMC-1326-SM-2XCFK,G19489.GTEX-SNMC-1326-SM-2XCFK.2,GTEX-SNMC,Adipose - Subcutaneous,146626666.0,1.8004910511980132,0.0,0.0
GTEX-SNMC-1426-SM-2XCFM,G19491.GTEX-SNMC-1426-SM-2XCFM.2,GTEX-SNMC,Muscle - Skeletal,125360000.0,2.201659221442246,0.01595405232929164,0.69314718056
GTEX-SNMC-1526-SM-2XCFN,G19492.GTEX-SNMC-1526-SM-2XCFN.2,GTEX-SNMC,Artery - Tibial,122626666.0,2.283353279783371,0.040774165710417344,0.925129083572
